Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_9_57,VGND,li1,32.2000,38.0800,0.000079
FILLER_9_53,VGND,li1,30.5900,38.0800,0.000079
FILLER_9_34,VGND,li1,22.0800,38.0800,0.000049
FILLER_9_27,VGND,li1,18.1700,38.0800,0.000050
FILLER_9_15,VGND,li1,15.1800,38.0800,0.000050
FILLER_9_3,VGND,li1,9.6600,38.0800,0.000050
FILLER_8_251,VGND,li1,121.2100,32.6400,0.000281
FILLER_8_157,VGND,li1,77.9700,32.6400,0.000245
FILLER_8_139,VGND,li1,69.6900,32.6400,0.000225
FILLER_8_48,VGND,li1,28.0600,32.6400,0.000059
FILLER_8_40,VGND,li1,25.7600,32.6400,0.000049
FILLER_8_29,VGND,li1,19.0900,32.6400,0.000049
FILLER_8_27,VGND,li1,18.1700,32.6400,0.000049
FILLER_8_15,VGND,li1,15.1800,32.6400,0.000049
FILLER_8_3,VGND,li1,9.6600,32.6400,0.000049
FILLER_7_175,VGND,li1,86.2500,32.6400,0.000259
FILLER_7_148,VGND,li1,73.8300,32.6400,0.000236
FILLER_7_106,VGND,li1,54.5100,32.6400,0.000171
FILLER_7_82,VGND,li1,43.4700,32.6400,0.000132
FILLER_7_54,VGND,li1,30.8200,32.6400,0.000070
FILLER_7_45,VGND,li1,27.1400,32.6400,0.000059
FILLER_7_39,VGND,li1,23.6900,32.6400,0.000049
FILLER_7_27,VGND,li1,20.7000,32.6400,0.000049
FILLER_7_15,VGND,li1,15.1800,32.6400,0.000049
FILLER_7_3,VGND,li1,9.6600,32.6400,0.000049
FILLER_6_219,VGND,li1,106.4900,27.2000,0.000252
FILLER_6_138,VGND,li1,69.4600,27.2000,0.000199
FILLER_6_85,VGND,li1,45.0800,27.2000,0.000125
FILLER_6_83,VGND,li1,43.9300,27.2000,0.000117
FILLER_6_74,VGND,li1,39.7900,27.2000,0.000100
FILLER_6_66,VGND,li1,36.5700,27.2000,0.000092
FILLER_6_29,VGND,li1,21.6200,27.2000,0.000043
FILLER_6_27,VGND,li1,18.1700,27.2000,0.000043
FILLER_6_15,VGND,li1,15.1800,27.2000,0.000043
FILLER_6_3,VGND,li1,9.6600,27.2000,0.000043
FILLER_5_113,VGND,li1,58.1900,27.2000,0.000164
FILLER_5_111,VGND,li1,56.8100,27.2000,0.000164
FILLER_5_91,VGND,li1,47.6100,27.2000,0.000133
FILLER_5_69,VGND,li1,37.7200,27.2000,0.000092
FILLER_5_62,VGND,li1,34.7300,27.2000,0.000084
FILLER_5_55,VGND,li1,31.0500,27.2000,0.000064
FILLER_5_51,VGND,li1,29.9000,27.2000,0.000064
FILLER_5_39,VGND,li1,26.2200,27.2000,0.000043
FILLER_5_27,VGND,li1,20.7000,27.2000,0.000043
FILLER_5_15,VGND,li1,15.1800,27.2000,0.000043
FILLER_5_3,VGND,li1,9.6600,27.2000,0.000043
FILLER_4_238,VGND,li1,115.4600,21.7600,0.000186
FILLER_4_197,VGND,li1,96.3700,21.7600,0.000170
FILLER_4_180,VGND,li1,89.2400,21.7600,0.000160
FILLER_4_167,VGND,li1,84.1800,21.7600,0.000151
FILLER_4_145,VGND,li1,72.6800,21.7600,0.000129
FILLER_4_136,VGND,li1,69.0000,21.7600,0.000125
FILLER_4_117,VGND,li1,59.5700,21.7600,0.000104
FILLER_4_109,VGND,li1,56.3500,21.7600,0.000095
FILLER_4_97,VGND,li1,50.6000,21.7600,0.000084
FILLER_4_85,VGND,li1,47.3800,21.7600,0.000076
FILLER_4_77,VGND,li1,41.6300,21.7600,0.000059
FILLER_4_65,VGND,li1,38.1800,21.7600,0.000055
FILLER_4_53,VGND,li1,32.6600,21.7600,0.000042
FILLER_4_41,VGND,li1,27.1400,21.7600,0.000029
FILLER_4_29,VGND,li1,21.6200,21.7600,0.000024
FILLER_4_27,VGND,li1,18.1700,21.7600,0.000024
FILLER_4_15,VGND,li1,15.1800,21.7600,0.000024
FILLER_4_3,VGND,li1,9.6600,21.7600,0.000024
FILLER_3_225,VGND,li1,109.2500,21.7600,0.000182
FILLER_3_223,VGND,li1,108.3300,21.7600,0.000182
FILLER_3_169,VGND,li1,84.6400,21.7600,0.000151
FILLER_3_156,VGND,li1,80.0400,21.7600,0.000146
FILLER_3_144,VGND,li1,74.5200,21.7600,0.000136
FILLER_3_132,VGND,li1,69.0000,21.7600,0.000125
FILLER_3_120,VGND,li1,63.4800,21.7600,0.000113
FILLER_3_113,VGND,li1,57.9600,21.7600,0.000099
FILLER_3_111,VGND,li1,56.8100,21.7600,0.000095
FILLER_3_105,VGND,li1,55.2000,21.7600,0.000095
FILLER_3_93,VGND,li1,51.0600,21.7600,0.000084
FILLER_3_81,VGND,li1,45.5400,21.7600,0.000072
FILLER_3_69,VGND,li1,40.0200,21.7600,0.000059
FILLER_3_57,VGND,li1,34.5000,21.7600,0.000046
FILLER_3_55,VGND,li1,31.0500,21.7600,0.000035
FILLER_3_51,VGND,li1,29.9000,21.7600,0.000035
FILLER_3_39,VGND,li1,26.2200,21.7600,0.000024
FILLER_3_27,VGND,li1,20.7000,21.7600,0.000024
FILLER_3_15,VGND,li1,15.1800,21.7600,0.000024
FILLER_3_3,VGND,li1,9.6600,21.7600,0.000024
FILLER_2_214,VGND,li1,104.4200,16.3200,0.000098
FILLER_2_177,VGND,li1,88.7800,16.3200,0.000085
FILLER_2_165,VGND,li1,84.1800,16.3200,0.000078
FILLER_2_153,VGND,li1,78.6600,16.3200,0.000073
FILLER_2_141,VGND,li1,73.1400,16.3200,0.000067
FILLER_2_139,VGND,li1,69.6900,16.3200,0.000061
FILLER_2_133,VGND,li1,68.0800,16.3200,0.000061
FILLER_2_121,VGND,li1,63.9400,16.3200,0.000056
FILLER_2_109,VGND,li1,58.4200,16.3200,0.000048
FILLER_2_97,VGND,li1,52.9000,16.3200,0.000043
FILLER_2_85,VGND,li1,47.3800,16.3200,0.000037
FILLER_2_83,VGND,li1,43.9300,16.3200,0.000031
FILLER_2_77,VGND,li1,42.3200,16.3200,0.000031
FILLER_2_65,VGND,li1,38.1800,16.3200,0.000026
FILLER_2_53,VGND,li1,32.6600,16.3200,0.000020
FILLER_2_41,VGND,li1,27.1400,16.3200,0.000014
FILLER_2_29,VGND,li1,21.6200,16.3200,0.000011
FILLER_2_27,VGND,li1,18.1700,16.3200,0.000011
FILLER_2_15,VGND,li1,15.1800,16.3200,0.000011
FILLER_2_3,VGND,li1,9.6600,16.3200,0.000011
FILLER_1_233,VGND,li1,113.1600,16.3200,0.000103
FILLER_1_213,VGND,li1,103.7300,16.3200,0.000098
FILLER_1_209,VGND,li1,101.8900,16.3200,0.000096
FILLER_1_194,VGND,li1,97.5200,16.3200,0.000093
FILLER_1_189,VGND,li1,92.9200,16.3200,0.000089
FILLER_1_181,VGND,li1,90.6200,16.3200,0.000087
FILLER_1_169,VGND,li1,86.0200,16.3200,0.000081
FILLER_1_167,VGND,li1,82.5700,16.3200,0.000076
FILLER_1_161,VGND,li1,80.9600,16.3200,0.000076
FILLER_1_149,VGND,li1,76.8200,16.3200,0.000071
FILLER_1_137,VGND,li1,71.3000,16.3200,0.000063
FILLER_1_125,VGND,li1,65.7800,16.3200,0.000058
FILLER_1_113,VGND,li1,60.2600,16.3200,0.000052
FILLER_1_111,VGND,li1,56.8100,16.3200,0.000046
FILLER_1_105,VGND,li1,55.2000,16.3200,0.000046
FILLER_1_93,VGND,li1,51.0600,16.3200,0.000041
FILLER_1_81,VGND,li1,45.5400,16.3200,0.000034
FILLER_1_69,VGND,li1,40.0200,16.3200,0.000029
FILLER_1_57,VGND,li1,34.5000,16.3200,0.000022
FILLER_1_55,VGND,li1,31.0500,16.3200,0.000017
FILLER_1_51,VGND,li1,29.9000,16.3200,0.000017
FILLER_1_39,VGND,li1,26.2200,16.3200,0.000011
FILLER_1_27,VGND,li1,20.7000,16.3200,0.000011
FILLER_1_15,VGND,li1,15.1800,16.3200,0.000011
FILLER_1_3,VGND,li1,9.6600,16.3200,0.000011
FILLER_0_239,VGND,li1,115.9200,10.8800,0.000060
FILLER_0_225,VGND,li1,109.2500,10.8800,0.000059
FILLER_0_201,VGND,li1,98.2100,10.8800,0.000054
FILLER_0_197,VGND,li1,97.0600,10.8800,0.000054
FILLER_0_193,VGND,li1,94.9900,10.8800,0.000052
FILLER_0_181,VGND,li1,91.5400,10.8800,0.000050
FILLER_0_169,VGND,li1,86.0200,10.8800,0.000046
FILLER_0_165,VGND,li1,82.1100,10.8800,0.000044
FILLER_0_153,VGND,li1,78.6600,10.8800,0.000042
FILLER_0_141,VGND,li1,73.1400,10.8800,0.000038
FILLER_0_137,VGND,li1,69.2300,10.8800,0.000035
FILLER_0_125,VGND,li1,65.7800,10.8800,0.000032
FILLER_0_113,VGND,li1,60.2600,10.8800,0.000030
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000027
FILLER_0_97,VGND,li1,52.9000,10.8800,0.000025
FILLER_0_85,VGND,li1,47.3800,10.8800,0.000021
FILLER_0_81,VGND,li1,43.4700,10.8800,0.000019
FILLER_0_69,VGND,li1,40.0200,10.8800,0.000016
FILLER_0_57,VGND,li1,34.5000,10.8800,0.000013
FILLER_0_53,VGND,li1,30.5900,10.8800,0.000010
FILLER_0_41,VGND,li1,27.1400,10.8800,0.000008
FILLER_0_29,VGND,li1,21.6200,10.8800,0.000007
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000007
FILLER_0_15,VGND,li1,15.1800,10.8800,0.000007
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000007
ANTENNA_16,VGND,li1,103.0400,10.8800,0.000057
ANTENNA_15,VGND,li1,117.3000,125.1200,0.001662
ANTENNA_14,VGND,li1,98.9000,10.8800,0.000055
ANTENNA_13,VGND,li1,120.0600,119.6800,0.000941
ANTENNA_12,VGND,li1,118.2200,125.1200,0.001662
ANTENNA_11,VGND,li1,120.5200,125.1200,0.001662
ANTENNA_10,VGND,li1,117.7600,119.6800,0.000941
ANTENNA_9,VGND,li1,14.2600,65.2800,0.000069
ANTENNA_8,VGND,li1,100.2800,103.3600,0.001102
ANTENNA_7,VGND,li1,83.7200,103.3600,0.001010
ANTENNA_6,VGND,li1,41.4000,48.9600,0.000110
ANTENNA_5,VGND,li1,94.7600,76.1600,0.000227
ANTENNA_4,VGND,li1,93.3800,16.3200,0.000089
ANTENNA_3,VGND,li1,107.6400,87.0400,0.000491
ANTENNA_2,VGND,li1,113.1600,10.8800,0.000060
ANTENNA_1,VGND,li1,89.7000,76.1600,0.000222
rebuffer8,VGND,li1,92.2300,27.2000,0.000239
rebuffer7,VGND,li1,91.7700,21.7600,0.000164
rebuffer6,VGND,li1,91.7700,21.7600,0.000164
rebuffer5,VGND,li1,96.1400,54.4000,0.000289
rebuffer4,VGND,li1,72.6800,43.5200,0.000191
rebuffer3,VGND,li1,41.8600,43.5200,0.000108
rebuffer2,VGND,li1,40.4800,54.4000,0.000132
rebuffer1,VGND,li1,60.0300,54.4000,0.000207
wire104,VGND,li1,111.7800,81.6000,0.000340
max_cap103,VGND,li1,35.4200,81.6000,0.000128
max_cap102,VGND,li1,112.9300,21.7600,0.000186
max_cap101,VGND,li1,80.9600,70.7200,0.000241
max_cap100,VGND,li1,108.1000,65.2800,0.000331
max_cap99,VGND,li1,92.0000,54.4000,0.000286
max_cap98,VGND,li1,86.0200,81.6000,0.000314
max_cap97,VGND,li1,34.5000,54.4000,0.000105
output96,VGND,li1,41.1700,125.1200,0.000705
output95,VGND,li1,43.4700,125.1200,0.000755
output94,VGND,li1,52.6700,125.1200,0.000963
output93,VGND,li1,61.8700,125.1200,0.001144
output92,VGND,li1,48.9900,125.1200,0.000914
output91,VGND,li1,33.3500,125.1200,0.000502
output90,VGND,li1,30.5900,125.1200,0.000452
output89,VGND,li1,119.3700,125.1200,0.001662
output88,VGND,li1,103.2700,125.1200,0.001619
output87,VGND,li1,60.4900,125.1200,0.001112
output86,VGND,li1,107.8700,125.1200,0.001641
output85,VGND,li1,112.9300,125.1200,0.001658
output84,VGND,li1,115.2300,125.1200,0.001661
output83,VGND,li1,75.6700,119.6800,0.000818
output82,VGND,li1,77.0500,119.6800,0.000818
output81,VGND,li1,81.6500,119.6800,0.000858
output80,VGND,li1,77.5100,114.2400,0.000822
output79,VGND,li1,104.6500,125.1200,0.001635
output78,VGND,li1,88.5500,125.1200,0.001517
output77,VGND,li1,83.9500,125.1200,0.001469
output76,VGND,li1,66.4700,125.1200,0.001232
output75,VGND,li1,87.1700,125.1200,0.001494
output74,VGND,li1,92.6900,125.1200,0.001541
output73,VGND,li1,81.6500,125.1200,0.001442
output72,VGND,li1,94.0700,125.1200,0.001566
output71,VGND,li1,67.8500,125.1200,0.001232
output70,VGND,li1,69.2300,125.1200,0.001274
output69,VGND,li1,54.0500,125.1200,0.001000
output68,VGND,li1,56.3500,125.1200,0.001041
output67,VGND,li1,42.0900,125.1200,0.000755
output66,VGND,li1,35.6500,119.6800,0.000334
output65,VGND,li1,58.6500,125.1200,0.001079
input64,VGND,li1,16.5600,65.2800,0.000069
input63,VGND,li1,9.2000,92.4800,0.000137
input62,VGND,li1,7.8200,70.7200,0.000063
input61,VGND,li1,14.0300,70.7200,0.000063
input60,VGND,li1,9.2000,59.8400,0.000080
input59,VGND,li1,11.0400,59.8400,0.000080
input58,VGND,li1,8.9700,43.5200,0.000047
input57,VGND,li1,113.6200,92.4800,0.000817
input56,VGND,li1,116.3800,103.3600,0.001129
input55,VGND,li1,17.4800,48.9600,0.000049
input54,VGND,li1,89.7000,76.1600,0.000222
input53,VGND,li1,116.3800,92.4800,0.000819
input52,VGND,li1,103.0400,43.5200,0.000223
input51,VGND,li1,120.0600,16.3200,0.000104
input50,VGND,li1,117.3000,16.3200,0.000104
input49,VGND,li1,117.3000,16.3200,0.000104
input48,VGND,li1,114.5400,16.3200,0.000103
input47,VGND,li1,111.7800,16.3200,0.000103
input46,VGND,li1,109.9400,16.3200,0.000102
input45,VGND,li1,116.3800,119.6800,0.000941
input44,VGND,li1,7.8200,43.5200,0.000047
input43,VGND,li1,100.2800,10.8800,0.000055
input42,VGND,li1,118.6800,119.6800,0.000941
input41,VGND,li1,77.2800,125.1200,0.001386
input40,VGND,li1,116.8400,125.1200,0.001661
input39,VGND,li1,9.6600,76.1600,0.000059
input38,VGND,li1,7.5900,97.9200,0.000191
input37,VGND,li1,9.2000,87.0400,0.000093
input36,VGND,li1,7.8200,76.1600,0.000059
input35,VGND,li1,9.2000,103.3600,0.000188
input34,VGND,li1,9.2000,103.3600,0.000188
input33,VGND,li1,9.2000,54.4000,0.000063
input32,VGND,li1,13.5700,92.4800,0.000136
input31,VGND,li1,12.1900,92.4800,0.000137
input30,VGND,li1,14.9500,76.1600,0.000058
input29,VGND,li1,11.9600,76.1600,0.000059
input28,VGND,li1,9.6600,70.7200,0.000063
input27,VGND,li1,9.2000,65.2800,0.000069
input26,VGND,li1,9.4300,43.5200,0.000047
input25,VGND,li1,115.9200,92.4800,0.000819
input24,VGND,li1,120.0600,108.8000,0.000783
input23,VGND,li1,9.2000,48.9600,0.000050
input22,VGND,li1,100.0500,54.4000,0.000294
input21,VGND,li1,118.6800,125.1200,0.001662
input20,VGND,li1,105.8000,10.8800,0.000058
input19,VGND,li1,100.7400,16.3200,0.000096
input18,VGND,li1,120.0600,16.3200,0.000104
input17,VGND,li1,107.6400,10.8800,0.000059
input16,VGND,li1,120.0600,10.8800,0.000060
input15,VGND,li1,104.1900,10.8800,0.000058
input14,VGND,li1,101.8900,10.8800,0.000057
input13,VGND,li1,120.7500,21.7600,0.000188
input12,VGND,li1,7.5900,43.5200,0.000047
input11,VGND,li1,120.5200,119.6800,0.000942
input10,VGND,li1,120.7500,125.1200,0.001662
input9,VGND,li1,118.9100,119.6800,0.000941
input8,VGND,li1,74.9800,125.1200,0.001354
input7,VGND,li1,10.1200,76.1600,0.000059
input6,VGND,li1,9.8900,87.0400,0.000093
input5,VGND,li1,9.8900,81.6000,0.000066
input4,VGND,li1,10.5800,92.4800,0.000137
input3,VGND,li1,14.2600,97.9200,0.000191
input2,VGND,li1,9.8900,108.8000,0.000137
input1,VGND,li1,17.2500,43.5200,0.000045
TAP_TAPCELL_ROW_42_265,VGND,li1,108.7900,125.4110,0.001648
TAP_TAPCELL_ROW_42_264,VGND,li1,95.9100,125.4110,0.001580
TAP_TAPCELL_ROW_42_263,VGND,li1,83.0300,125.4110,0.001442
TAP_TAPCELL_ROW_42_262,VGND,li1,70.1500,125.4110,0.001274
TAP_TAPCELL_ROW_42_261,VGND,li1,57.2700,125.4110,0.001079
TAP_TAPCELL_ROW_42_260,VGND,li1,44.3900,125.4110,0.000809
TAP_TAPCELL_ROW_42_259,VGND,li1,31.5100,125.4110,0.000452
TAP_TAPCELL_ROW_42_258,VGND,li1,18.6300,125.4110,0.000285
TAP_TAPCELL_ROW_41_257,VGND,li1,108.7900,124.8280,0.001648
TAP_TAPCELL_ROW_41_256,VGND,li1,83.0300,124.8280,0.001442
TAP_TAPCELL_ROW_41_255,VGND,li1,57.2700,124.8280,0.001079
TAP_TAPCELL_ROW_41_254,VGND,li1,31.5100,124.8280,0.000452
TAP_TAPCELL_ROW_40_253,VGND,li1,95.9100,119.9710,0.000912
TAP_TAPCELL_ROW_40_252,VGND,li1,70.1500,119.9710,0.000759
TAP_TAPCELL_ROW_40_251,VGND,li1,44.3900,119.9710,0.000461
TAP_TAPCELL_ROW_40_250,VGND,li1,18.6300,119.9710,0.000181
TAP_TAPCELL_ROW_39_249,VGND,li1,108.7900,119.3880,0.000936
TAP_TAPCELL_ROW_39_248,VGND,li1,83.0300,119.3880,0.000858
TAP_TAPCELL_ROW_39_247,VGND,li1,57.2700,119.3880,0.000628
TAP_TAPCELL_ROW_39_246,VGND,li1,31.5100,119.3880,0.000273
TAP_TAPCELL_ROW_38_245,VGND,li1,95.9100,114.5310,0.000939
TAP_TAPCELL_ROW_38_244,VGND,li1,70.1500,114.5310,0.000755
TAP_TAPCELL_ROW_38_243,VGND,li1,44.3900,114.5310,0.000472
TAP_TAPCELL_ROW_38_242,VGND,li1,18.6300,114.5310,0.000175
TAP_TAPCELL_ROW_37_241,VGND,li1,108.7900,113.9480,0.000976
TAP_TAPCELL_ROW_37_240,VGND,li1,83.0300,113.9480,0.000858
TAP_TAPCELL_ROW_37_239,VGND,li1,57.2700,113.9480,0.000627
TAP_TAPCELL_ROW_37_238,VGND,li1,31.5100,113.9480,0.000276
TAP_TAPCELL_ROW_36_237,VGND,li1,95.9100,109.0910,0.000723
TAP_TAPCELL_ROW_36_236,VGND,li1,70.1500,109.0910,0.000589
TAP_TAPCELL_ROW_36_235,VGND,li1,44.3900,109.0910,0.000344
TAP_TAPCELL_ROW_36_234,VGND,li1,18.6300,109.0910,0.000136
TAP_TAPCELL_ROW_35_233,VGND,li1,108.7900,108.5080,0.000769
TAP_TAPCELL_ROW_35_232,VGND,li1,83.0300,108.5080,0.000664
TAP_TAPCELL_ROW_35_231,VGND,li1,57.2700,108.5080,0.000476
TAP_TAPCELL_ROW_35_230,VGND,li1,31.5100,108.5080,0.000198
TAP_TAPCELL_ROW_34_229,VGND,li1,95.9100,103.6510,0.001088
TAP_TAPCELL_ROW_34_228,VGND,li1,70.1500,103.6510,0.000877
TAP_TAPCELL_ROW_34_227,VGND,li1,44.3900,103.6510,0.000506
TAP_TAPCELL_ROW_34_226,VGND,li1,18.6300,103.6510,0.000188
TAP_TAPCELL_ROW_33_225,VGND,li1,108.7900,103.0680,0.001121
TAP_TAPCELL_ROW_33_224,VGND,li1,83.0300,103.0680,0.001010
TAP_TAPCELL_ROW_33_223,VGND,li1,57.2700,103.0680,0.000698
TAP_TAPCELL_ROW_33_222,VGND,li1,31.5100,103.0680,0.000288
TAP_TAPCELL_ROW_32_221,VGND,li1,95.9100,98.2110,0.001037
TAP_TAPCELL_ROW_32_220,VGND,li1,70.1500,98.2110,0.000814
TAP_TAPCELL_ROW_32_219,VGND,li1,44.3900,98.2110,0.000486
TAP_TAPCELL_ROW_32_218,VGND,li1,18.6300,98.2110,0.000190
TAP_TAPCELL_ROW_31_217,VGND,li1,108.7900,97.6280,0.001083
TAP_TAPCELL_ROW_31_216,VGND,li1,83.0300,97.6280,0.000946
TAP_TAPCELL_ROW_31_215,VGND,li1,57.2700,97.6280,0.000653
TAP_TAPCELL_ROW_31_214,VGND,li1,31.5100,97.6280,0.000300
TAP_TAPCELL_ROW_30_213,VGND,li1,95.9100,92.7710,0.000790
TAP_TAPCELL_ROW_30_212,VGND,li1,70.1500,92.7710,0.000643
TAP_TAPCELL_ROW_30_211,VGND,li1,44.3900,92.7710,0.000387
TAP_TAPCELL_ROW_30_210,VGND,li1,18.6300,92.7710,0.000136
TAP_TAPCELL_ROW_29_209,VGND,li1,108.7900,92.1880,0.000811
TAP_TAPCELL_ROW_29_208,VGND,li1,83.0300,92.1880,0.000738
TAP_TAPCELL_ROW_29_207,VGND,li1,57.2700,92.1880,0.000523
TAP_TAPCELL_ROW_29_206,VGND,li1,31.5100,92.1880,0.000224
TAP_TAPCELL_ROW_28_205,VGND,li1,95.9100,87.3310,0.000483
TAP_TAPCELL_ROW_28_204,VGND,li1,70.1500,87.3310,0.000411
TAP_TAPCELL_ROW_28_203,VGND,li1,44.3900,87.3310,0.000253
TAP_TAPCELL_ROW_28_202,VGND,li1,18.6300,87.3310,0.000092
TAP_TAPCELL_ROW_27_201,VGND,li1,108.7900,86.7480,0.000491
TAP_TAPCELL_ROW_27_200,VGND,li1,83.0300,86.7480,0.000464
TAP_TAPCELL_ROW_27_199,VGND,li1,57.2700,86.7480,0.000344
TAP_TAPCELL_ROW_27_198,VGND,li1,31.5100,86.7480,0.000157
TAP_TAPCELL_ROW_26_197,VGND,li1,95.9100,81.8910,0.000326
TAP_TAPCELL_ROW_26_196,VGND,li1,70.1500,81.8910,0.000267
TAP_TAPCELL_ROW_26_195,VGND,li1,44.3900,81.8910,0.000169
TAP_TAPCELL_ROW_26_194,VGND,li1,18.6300,81.8910,0.000066
TAP_TAPCELL_ROW_25_193,VGND,li1,108.7900,81.3080,0.000338
TAP_TAPCELL_ROW_25_192,VGND,li1,83.0300,81.3080,0.000307
TAP_TAPCELL_ROW_25_191,VGND,li1,57.2700,81.3080,0.000228
TAP_TAPCELL_ROW_25_190,VGND,li1,31.5100,81.3080,0.000097
TAP_TAPCELL_ROW_24_189,VGND,li1,95.9100,76.4510,0.000227
